Title,Description
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Τρεις σαφείς προτάσεις για την πάταξη της ακρίβειας,"Αυτή η κυβέρνηση στα λόγια καταπολεμά την ακρίβεια. Αυτή η κυβέρνηση εδώ και χρόνια μιλά για την ακρίβεια. 

Είναι η ίδια κυβέρνηση που δεν κάνει τίποτα για να χτυπήσει την ακρίβεια. 

Της έχουμε προτείνει 3 – 4 πράγματα βασικά:
1) μείωση του ΦΠΑ
2) επιτέλους, αν θέλουν να πατάξουν τη φοροδιαφυγή και να αντλήσουν έσοδα, πάταξη φοροδιαφυγής με οριζόντιο φόρο 15%.
3) Το κυριότερο, δε, αν θέλουν να μειώσουν το κόστος παραγωγής των προϊόντων των ελληνικών ένας είναι ο τρόπος: εξορύξεις φυσικού αερίου και πετρελαίου, ώστε η Ελλάδα να αποκτήσει τη δική της ενέργεια."
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή «Πρόσωπο με πρόσωπο» | Ν.Χατζηνικολάου 12/10/23,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  κ. Κυριάκος Βελόπουλος ζωντανά στον ΑΝΤ1 και στην εκπομπή «Πρόσωπο με πρόσωπο» με τον Νίκο Χατζηνικολάου
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ράδιο Θεσσαλονίκη 94.5 | rthess 13/10/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή «Πρόσωπο με πρόσωπο» με τον Ν.Χατζηνικολάου 12/10/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ  κ. Κυριάκος Βελόπουλος καλεσμένος στον ΑΝΤ1 και στην εκπομπή «Πρόσωπο με πρόσωπο» με τον Νίκο Χατζηνικολάου
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή «One Talk» ONE TV 11/10/2023,O Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στo ONE TV και στην εκπομπή  “One Talk” με τον Τάκη Χατζή.
Ζωντανή ροή ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 04/10/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η παρέμβαση του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 04/10/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΠΡΩΙΝΗ ΖΩΝΗ” ACTION24 04/10/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Ζωντανά στην εκπομπή  “ΠΡΩΙΝΗ ΖΩΝΗ” ACTION24  04/10/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά  στo MEGA και στην εκπομπή  “Κοινωνία ώρα Mega”  με τους Ιορδάνη Χασαπόπουλο και Ανθή Βούλγαρη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 03/10/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την επίσκεψη Μητσοτάκη στη Μάλτα και μεταναστευτικό,"Ο πρωθυπουργός, οπαδός του μπολιάσματος της Ελλάδος, με κάθε λογής εισερχόμενο από τα σύνορά μας παράνομα, έρχεται σήμερα να επισκεφθεί τη Μάλτα, για να μιλήσει και πάλι, εκλιπαρώντας τους Ευρωπαίους, για το μεταναστευτικό. 

Όταν είσαι ελκυστικός τόπος προορισμού, με δηλώσεις του ιδίου του πρωθυπουργού, πώς θα αποτρέψεις της είσοδο; 

Πρέπει λοιπόν να πούμε στον Έλληνα πρωθυπουργό, ότι πρέπει να λάβει τα μέτρα της Ελληνικής Λύσης: Push back παντού, θωρακισμένα σύνορα, για να μην γίνει η Ελλάδα Σουηδία, όπου κατέβηκε ο στρατός για να επιβάλει την τάξη. 

Μόνο με Ελληνική Λύση θα τελειώσει η αθρόα είσοδος λαθρομεταναστών."
Κ. ΒΕΛΟΠΟΥΛΟΣ - Δήλωση για την αποκάλυψη ότι η καταστροφή στη Θεσσαλία θα μπορούσε να αποφευχθεί,"Αυτά που έγιναν στη Θεσσαλία έχουν ονοματεπώνυμο. Η τραγωδία έχει ονοματεπώνυμο: Κυριάκος Μητσοτάκης και Νέα Δημοκρατία.

Το χειρότερο δε απ’ όλα είναι ότι δυστυχώς αυτή η κυβέρνηση δεν προνοεί γι’ αυτά που έρχονται. Και με την αποκάλυψη του κου Σκεπαστιανού, ο οποίος συνεργάζεται επί χρόνια με το κράτος για τη μεταβολή του καιρού και ο ίδιος ισχυρίστηκε ότι θα μπορούσε να αποτρέψει το φαινόμενο, τότε γίνονται εγκληματίες κανονικοί, που θα έπρεπε να είναι στη φυλακή, αν όσα λέει ο κος Σκεπαστιανός ισχύουν.

Πραγματικά είναι απορίας άξιον, πώς ο Έλληνας πρωθυπουργός και οι υπουργοί του, ενώ ήξεραν και γνώριζαν, δεν απέτρεψαν το γεγονός. Τότε εκ δόλου κατέστρεψαν τη Θεσσαλία."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Νίκος Ευαγγελάτος Mega Channel  28/09/2023,Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος καλεσμένος στο Mega Channel και στην εκπομπή LIVE NEWS με τον Νίκο Ευαγγελάτο
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στο Mega Channel και στον Νίκο Ευαγγελάτο 28/09/2023,Ο Πρόεδρος της Ελληνικής Λύσης κ. Κυριάκος Βελόπουλος ζωντανά στο Mega Channel και στην εκπομπή LIVE NEWS με τον Νίκο Ευαγγελάτο
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την υποκρισία Κασσελάκη - ΣΥΡΙΖΑ,"Από σήμερα οι εκπρόσωποι του ΣΥΡΙΖΑ μας λέγουν ότι ο κος Κασσελάκης, ενώ δεν έχει στρατευτεί, θέλει να αναλάβει και ανέλαβε την ηγεσία του κόμματός τους, ότι θα πάει στον Ελληνικό στρατό για ένα μήνα, στα απομακρυσμένα ακριτικά νησιά.

Σε λίγο καιρό, ο κος Κασσελάκης, λόγω της τοποθέτησης του προϊόντος επικοινωνιακά, θα πάει γονατιστός στη Μεγαλόχαρη, στην Παναγιά, για να κάνει τάμα.

Είμαστε βέβαιοι και γι’ αυτό."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την εξαφανισμένη κυβέρνηση,"Την ώρα που οι κάτοικοι της Θεσσαλίας, της Μαγνησίας, αλλά και της Βόρειας Εύβοιας κινδυνεύουν να χάσουν σπίτια και περιουσίες - πλημμύρισαν αυτοκίνητα, πλημμύρισαν μαγαζιά, πλημμύρισε η ζωή όλης της περιοχής - η κυβέρνηση είναι εξαφανισμένη. 

Ο κος Μπένος εξαφανισμένος. Ο κος Στυλιανίδης εξαφανισμένος. Οι υπουργοί εξαφανισμένοι. Την ώρα που χάνονται ακόμα και ανθρώπινες ζωές.

Αυτή η εξαφανισμένη κυβέρνηση και οι υπουργοί της, έχουν αποφασίσει να εξαφανίσουν την Ελλάδα και τους Έλληνες δυστυχώς."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 27/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η παρέμβαση του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 27/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ  ΕΛΛΗΝΙΚΗ ΛΥΣΗ:  ΠΥΞΙΔΑ ΜΑΣ Ο ΠΑΤΡΙΩΤΙΣΜΟΣ ΚΑΙ Η ΟΡΘΟΔΟΞΙΑ!,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 21/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η παρέμβαση του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 21/09/2023,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΗ ΛΥΣΗ -  ΑΝΤ1 Εκπομπή ""ΚΑΛΗΜΕΡΑ ΕΛΛΑΔΑ"" 21/09/2023",
"""ΚΕΡΑΥΝΟΙ"" ΒΕΛΟΠΟΥΛΟΥ:  Υπεύθυνη η κυβέρνηση για τη δολοφονία των παιδιών μας στη Λιβύη",
Τι εξαιρετικό έτρωγαν οι Αρχαίοι Έλληνες;,
Η τραγωδία της Ελλάδας έχει ονοματεπώνυμο: Κυριάκος #μητσοτάκησ  και #νδ |  #βελοπουλοσ  #μητσοτακησ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 20/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τις εσωκομματικές διεργασίες στο ΣΥΡΙΖΑ,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το συμβάν στη Λιβύη, τη μή κήρυξη Εθνικού πένθους ...",και ανάληψης ευθυνών
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για τη συνέντευξη τύπου του Πρωθυπουργού,
"Η ΝΔ ""πίνει το αίμα"" των Ελλήνων ||  #βελοπουλοσ  #ελληνικη_λυση  #μητσοτάκησ #πλημμύρεσ",
Κ. Βελόπουλος:  Τέρμα τα ψέματα! Στη φυλακή όλοι! ||  #βελοπουλοσ #πλημμύρεσ  #μητσοτάκησ #shorts,
Εξεταστική επιτροπή για τις #πλημμύρεσ!  Στη φυλακή όσοι εγκλημάτισαν ||  #βελοπουλοσ #μητσοτάκησ,
"""ΣΚΟΤΩΝΟΥΝ"" ΤΟΥΣ ΠΛΗΜΜΥΡΟΠΑΘΕΙΣ ΜΕ ΑΠΟΖΗΜΙΩΣΗ 5000 € ||  #βελοπουλοσ #ελληνικη_λυση #μητσοτάκησ",
ΓΙΑΤΙ Ο #μητσοτάκησ  ΔΕΝ ΚΗΡΥΞΕ ΕΘΝΙΚΟ ΠΕΝΘΟΣ ΓΙΑ ΤΗ ΧΩΡΑ; #shorts #βελοπουλοσ #ελληνικη_λυση,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση σχετικά με το βοήθημα  των  5727 Ευρώ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση σχετικά με την αναβάθμιση από την MOODY'S,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση σχετικά με το φράγμα 15/09/2023,"Το κράτος το ανίκανο της ΝΔ, της ανίκανης κυβέρνησης για ακόμα μια φορά θριάμβευσε. Για την υπόθεση του φράγματος έχουμε τις εξής δηλώσεις:

Κικίλιας: «Το κράτος δεν έδωσε καμμία εντολή να σπάσει το φράγμα».

Μαρινάκης: «Fake news. Δεν έσπασαν τα φράγματα».

Αγοραστός: «Ψέμματα ότι σπάσαμε τα φράγματα».

Εργολάβος: «Πήρα εντολές από την Περιφέρεια».

Αντιπεριφερειάρχης: «Μου ζήτησε μηχάνημα ο Δήμαρχος να σπάσει το φράγμα στην περιοχή».

Στο τέλος, είναι ικανοί να μας πουν, γιατί είναι και επικίνδυνοι ότι έφταιγε μόνη η φαγάνα, που έσπασε το φράγμα. 

Πρέπει να μπει τέλος και στα ψέμματα και στην ανικανότητά τους.  Πρέπει να μπουν φυλακή όλοι."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την εξεταστική επιτροπή 15/09/2023,"Από την πρώτη στιγμή που πήγαμε στο Βόλο, την πρώτη μέρα, είχαμε μιλήσει για εξεταστική επιτροπή, ώστε να πληρώσουν όλοι για τα εγκλήματά τους. Ήταν ένα προμελετημένο έγκλημα. 

Το θέμα δεν είναι αν εκούσια ή ακούσια έφταιγαν κάποιοι, το θέμα είναι να μπουν φυλακή, γιατί είχαμε απώλειες ζωών και τεράστιων περιουσιών.

Το ζήτημα λοιπόν της εξεταστικής για εμάς είναι πρωτεύον και θα τη ζητήσουμε, θα την απαιτήσουμε για να βάλουμε φυλακή όλους όσοι εγκλημάτησαν."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Rthess 94.5 | Ράδιο Θεσσαλονίκη 15/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την περισυλλογή των νεκρών ζώων από τον στρατό,"Χρειάστηκαν 7 ολόκληρες ημέρες για να ακούσει τη φωνή της Ελληνικής Λύσης η κυβέρνηση και να στείλει τον Ελληνικό στρατό, πάση δυνάμει, στην περιοχή για αποκομιδή των ζώων, γιατί υπάρχει κίνδυνος για ασθένειες. 

Πραγματικά είναι να απορεί κανείς με την χρονοκαθυστέρηση αυτής της κυβέρνησης. 

Φανταστείτε, αν χρειαστεί 7 ημέρες για να αποφασίσει, σε ενδεχόμενη εισβολή των Τούρκων. 

Θα έχουν φθάσει ήδη στο Κολωνάκι."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για το κόψιμο του Market Pass 14/09/2023,"Ο πρωθυπουργός, ημέρα με την ημέρα αποδεικνύεται ότι πλέον είναι αναξιόπιστος. 

Πριν από λίγες μέρες στην Λάρισα στο συντονιστικό, είχε πει ότι υπάρχει δημοσιονομικός χώρος για να βοηθηθούν όλοι οι Έλληνες. 

Μετά από 2 ημέρες ακριβώς, πήρε 2 δισ. όπως ο ίδιος είπε από την Ευρωπαϊκή Ένωση και τώρα ο υπουργός του μιλάει για κόψιμο των pass. 

Πραγματικά οι άνθρωποι δεν αντιλαμβάνονται τις δύσκολες στιγμές που περνάει ο Έλληνας. Ο Έλληνας πεινάει και αυτοί δυστυχώς συνεχίζουν τα ψέμματα. Αναξιόπιστοι και επικίνδυνοι."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Αυτή είναι η μαφία και ο Λάκι Λουτσιάνο της Ελλάδας!,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Επαναφέρετε τη Μ.Ο.Μ.Α. - Βγάλτε έξω το στρατό!,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η παρέμβαση του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 13/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ομιλία στη Βουλή 13/09/2023,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - ΕΡΤ1 Εκπομπή ""ΣΥΝΔΕΣΕΙΣ"" 13/09/2023",Ο Πρόεδρος της Ελληνικής Λύσης Κυριάκος Βελόπουλος καλεσμένος στην ΕΡΤ1 και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ” με τους Κώστα Παπαχλιμίντζο και Χριστίνα Βίδου
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ζωντανά στην ΕΡΤ 13/09/2023,"Ο Πρόεδρος της Ελληνικής Λύσης, Κυριάκος Βελόπουλος ζωντανά στην ΕΡΤ1 και στην εκπομπή “ΣΥΝΔΕΣΕΙΣ” με τους Κώστα Παπαχλιμίντζο και Χριστίνα Βίδου"
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ξεμπρόστιασμα στους ""είλωτες"" της ΝΔ",
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Η Ε.Ε. ""δολοφονεί"" την ΕΛΛΗΝΙΚΗ ΓΛΩΣΣΑ",
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Να παραιτηθεί ο πρωθυπουργός!,
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Έτσι ο Κ. Μητσοτάκης δείχνει την ""αγάπη"" του",
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Αυτοψία στις πληγείσες περιοχές,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Για ποια αναποδιά μιλάτε κ. Μητσοτάκη;,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Οδοιπορικό στα σημεία καταστροφής (Μέρος 2ο),
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Οδοιπορικό στα σημεία καταστροφής,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Πρέπει να μπουν φυλακή οι υπεύθυνοι!,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Αυτοψία στη Θεσσαλία,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση για την κατάσταση στη Θεσσαλία από τις πλημμύρες,"Μετά από αυτά που είδαμε επί τόπου στη Θεσσαλία, θεωρώ ότι ο πρωθυπουργός, αν όχι ο ίδιος να αναλάβει την πολιτική του ευθύνη, πρέπει να παραιτήσει άμεσα υπουργούς. 

Πέντε μέρες χωρίς ρεύμα, πέντε μέρες χωρίς νερό, άνθρωποι οι οποίοι πραγματικά ταλαιπωρούνται, από την έλλειψη όχι σχεδιασμού, αλλά των αυτονοήτων. 

Παραιτήσεις τώρα για να γίνει πειστική η κυβέρνηση και αν δεν μπορεί να σηκωθεί να φύγει, να γίνουν εκλογές. Φτάνει πια όλη αυτή η ιστορία."
"ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δήλωση στις πληγείσες, από τις πλημμύρες, περιοχές της Θεσσαλίας","Υπάρχουν κάποιες στιγμές στη ζωή σου που δεν έχεις λόγια για να δεις ή να αξιολογήσεις αυτό που έχει συμβεί.

Χθες στο ελληνικό κοινοβούλιο είπα ότι η Θεσσαλία πέθανε. Με αυτά που βλέπουμε σε όλη την περιοχή Βόλο, νότιο Πήλιο, αλλά και Λάρισα, Καρδίτσα θεωρώ ότι η Θεσσαλία έχει πεθάνει για τα επόμενα χρόνια.

Εδώ λοιπόν χρειάζεται η βούληση της πολιτείας, και όταν λέω πολιτεία δεν αναφέρομαι στην κυβέρνηση αλλά σε όλους τους υπόλοιπους Έλληνες, να βοηθήσουμε αυτή την περιοχή.
Αυτό που θέλω να πω όμως προς την κυβέρνηση, είναι ότι έχουν γίνει συντριπτικά λάθη.
Λάθος πρώτο: το 112 στην περιοχή του Παλαμά δεν ήχησε, παρά τα περί του αντιθέτου που λέγονται και μόνο με την καμπάνα του χωριού οι άνθρωποι ξύπνησαν.

Δεύτερον: ακούς υπουργούς να σου λένε ότι «ξέρετε, δεν πετούν τα ελικόπτερα». Μέγα ψεύδος. Τα super puma πετούν, αλλά δυστυχώς από τα 12 που έχουμε πετούν μόνο τα 2, διότι τα υπόλοιπα 8 έχουν σκυλευτεί και τα 2 είναι στο συνεργείο. Δεν έχουν ανταλλακτικά. 

Το χειρότερο δε απ’ όλα είναι ότι δεν έχουν γίνει αντιπλημμυρικά και η Ελλάδα είναι υπόδικη. Έχουν δοθεί εκατοντάδες εκατομμύρια ευρώ για αντιπλημμυρικά, τα οποία δεν έχουν γίνει ποτέ.
Ζητώ λοιπόν από την εισαγγελία του Αρείου Πάγου να κάνει παρέμβαση και να ελεγχθούν όλοι οι Περιφερειάρχες, όλοι οι Δήμαρχοι, όλοι οι υπουργοί, πού πήγαν τα λεφτά. 

Και αν έχουν απενταχθεί έργα αντιπλημμυρικά για να πάνε σε παρτέρια και σε διάφορα πεζοδρομιάκια που και αυτά χρειάζονται, αλλά περισσότερο είναι να προστατεύσεις τη ζωή των Ελλήνων."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Ξεμπρόστιασμα του Κ. Μητσοτάκη,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Έκαναν τη Βουλή ΤΣΙΡΚΟ,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Αυτή είναι η αλήθεια για τις ανεμογεννήτριες,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Παρέμβαση στη Βουλή 07/09/2023,
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η παρέμβαση του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 07/09/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ  - Εκπομπή “ΩΡΑ ΕΛΛΑΔΟΣ” OPEN TV 06/09/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ ζωντανά στην εκπομπή  “ΩΡΑ ΕΛΛΑΔΟΣ” με τους Δημήτρη Καμπουράκη και Παναγιώτη Στάθη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Εκπομπή “ΩΡΑ ΕΛΛΑΔΟΣ” OPEN TV 06/09/2023,Ο Πρόεδρος της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ Κ.ΒΕΛΟΠΟΥΛΟΣ καλεσμένος στην εκπομπή  “ΩΡΑ ΕΛΛΑΔΟΣ” με τους Δημήτρη Καμπουράκη και Παναγιώτη Στάθη
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 05/09/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει ζωντανά με αφορμή τη μόνη συζήτηση και ψήφιση επί της αρχής, των άρθρων και του συνόλου του σχεδίου νόμου του Υπουργείου Ναυτιλίας και Νησιωτικής Πολιτικής: «Κύρωση της από 29 Μαρτίου 2023 Τροποποίησης και Κωδικοποίησης της Σύμβασης Παραχώρησης μεταξύ του Ελληνικού Δημοσίου και της “Οργανισμός Λιμένος Ηγουμενίτσας Α.Ε.” - Κύρωση της από 29 Μαρτίου 2023 Συμφωνίας Τροποποίησης της από 2 Φεβρουαρίου 2018 Σύμβασης Παραχώρησης μεταξύ του Ελληνικού Δημοσίου και της “Οργανισμός Λιμένος Θεσσαλονίκης Α.Ε.”»."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ομιλία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 05/09/2023,
Κ. ΒΕΛΟΠΟΥΛΟΣ ΕΛΛΗΝΙΚΗ ΛΥΣΗ - Δευτερολογία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 31/08/2023,"Η δευτερολογία του Πρόεδρου της Ελληνική Λύσης στην ολομέλεια της Βουλής με αφορμή τη συζήτηση, κατόπιν αιτήματος του Πρωθυπουργού κ. Κυριάκου Μητσοτάκη, σύμφωνα με το άρθρο 142 Α του Κανονισμού της Βουλής, με αντικείμενο την ενημέρωση του Σώματος σχετικά με τις πρόσφατες πυρκαγιές που εκδηλώθηκαν στη χώρα, τα μέτρα στήριξης των πληγέντων και τις πρωτοβουλίες που δρομολογεί η Κυβέρνηση για την αντιμετώπιση των συνεπειών της κλιματικής κρίσης."
ΚΥΡΙΑΚΟΣ ΒΕΛΟΠΟΥΛΟΣ - Ζωντανά η δευτερολογία του Προέδρου της ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ στη Βουλή 31/08/2023,"Ο Πρόεδρος της Ελληνική Λύσης μιλάει στη δευτερολογία του με αφορμή τη συζήτηση, κατόπιν αιτήματος του Πρωθυπουργού κ. Κυριάκου Μητσοτάκη, σύμφωνα με το άρθρο 142 Α του Κανονισμού της Βουλής, με αντικείμενο την ενημέρωση του Σώματος σχετικά με τις πρόσφατες πυρκαγιές που εκδηλώθηκαν στη χώρα, τα μέτρα στήριξης των πληγέντων και τις πρωτοβουλίες που δρομολογεί η Κυβέρνηση για την αντιμετώπιση των συνεπειών της κλιματικής κρίσης."
