Title,Description
Ο Νικόλαος Βρεττός εγκαλεί επί προσωπικού τον κ. Κικίλια για αλαζονική συμπεριφορά,"Ο Νικόλαος Βρεττός, βουλευτής Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ, εγκαλεί επί προσωπικού για αλαζονική συμπεριφορά τον Υπουργό Κλιματικής Κρίσης και Πολιτικής Προστασίας κ. Β. Κικίλια (8.12.2023)."
Επικίνδυνη συγκεντρωτικότητα στον Υπ. Κλιματικής Κρίσης και Πολιτικής Προστασίας,"Ομιλία του Νικολάου Βρεττού, βουλευτή του Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ για το σχεδίου νόμου του Υπουργείου Κλιματικής Κρίσης και Πολιτικής Προστασίας: «Αναδιάρθρωση Πολιτικής Προστασίας - Εθνικός Μηχανισμός Εναέριας Διάσωσης και Αεροδιακομιδών και άλλες επείγουσες διατάξεις» (8.12.2023)."
"Ο Νικόλαος Βρεττός καλεσμένος στην εκπομπή ""Τι Λέει ο Νόμος""","Ο Νικόλαος Βρεττός καλεσμένος στην εκπομπή ""Τι Λέει ο Νόμος"" (7.12.2023)."
Μόνο θλίψη προκαλεί η υπόκλιση του Υπουργού Εξωτερικών Γ. Γεραπετρίτη,"Ομιλία του Νίκου Παπαδόπουλου, βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής (8.12.2023)."
Σήμερα είναι μια σκοτεινή μέρα!,"Η  επίσκεψη του  προέδρου της γείτονας χώρας συνιστά για την πατρίδα μας μια σκοτεινή μέρα η οποία αποτυπώνει τον εκφραστή της  αιματοβαμμένης κατάληψης στην  αδελφή μας Κύπρο. Η επίσκεψη του εκπροσώπου και μέντορα της τρομοκρατικής Χαμάς του προπαγανδιστή της ""γαλάζιας πατρίδας""  αποτελεί ακραία πρόκληση στα πλαίσια μιας μυστικής και επικίνδυνης διπλωματίας.
Όσον αφορά το συγκεκριμένο φορολογικό νομοσχέδιο πρέπει να πούμε ότι είναι άδικο με οριζόντιο κεφαλικό φόρο. Ενθαρρύνει την συκοφάντηση 
και έχει χαρακτηριστικά νομιμοποίησης και επιβράβευσης των καταδοτών , οι οποίοι θα πληρώνονται για την σπίλωση των έντιμων και εργατικών Ελλήνων πολιτών.

Ομιλία του κ. Νικολάου Βρεττού, βουλευτή του Β3 Νοτίου Τομέα Αθηνών της ΝΙΚΗΣ για το Σ/Ν του Υπουργείου Εθνικής Οικονομίας και Οικονομικών: ""Μέτρα για τον περιορισμό της φοροδιαφυγής"" (7.12.2023)."
Η επιβολή τεκμηρίων αποτελεί ΕΝΟΧΗ ΠΑΡΑΔΟΧΗ αδυναμίας καταπολέμησης της φοροδιαφυγής,"Η ΝΙΚΗ λέει ΟΧΙ στα οριζόντια μέτρα μέσω τεκμηρίων και ζητά δίκαιη φορολόγηση των ελεύθερων επαγγελματιών και των αυτοαπασχολούμενων επί καθαρών εισοδημάτων. Λέει όχι σε νέα χαράτσια, όχι στο τέλος επιτηδεύματος, όχι σε τέλη κλιματικών ή οποιωνδήποτε άλλων κρίσεων για τις οποίες δεν ευθύνεται ο Έλληνας πολίτης. 
Όχι στον παραλογισμό της κατάργησης των μετρητών και όλων όσων έπονται. Ζητούμε την απόσυρση του νομοσχεδίου και την εκ νέου σύνταξή του σε συνεργασία με  εκπροσώπους των επαγγελματικών σωματείων αλλά και έγκριτων μελετών και επιστημόνων που θα συμβάλλουν με υγιή τρόπο στην πάταξη της φοροδιαφυγής και στην δίκαιη και παραγωγική βιωσιμότητα όλων των επαγγελμάτων.

Ομιλία του Κομνηνού Δελβερούδη, βουλευτή Πιερίας της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών «Μέτρα για τον περιορισμό της φοροδιαφυγής» (6/12/2023)."
Καταστρατήγηση κάθε έννοιας του εννόμου αγαθού του περιβάλλοντος.,"""Κατά τη συζήτηση στην Ολομέλεια του νομοσχεδίου του Υπουργείου Περιβάλλοντος και Ενέργειας με τίτλο: «Όροι δόμησης, κατασκευής, επιτρεπόμενες χρήσεις γης για κέντρα δεδομένων, χωροταξικές και πολεοδομικές ρυθμίσεις, αξιοποίηση πόρων Πράσινου Ταμείου και λοιπές περιβαλλοντικές και ενεργειακές διατάξεις», επισημάνθηκε η επιτακτική ανάγκη προστασίας του περιβάλλοντος με σκοπό την εξασφάλιση και διαφύλαξη του εννόμου αυτού αγαθού, προς χάριν και των επόμενων γενεών.
Όπως τόνισε ο κ. Δελβερούδης, η παρούσα Κυβέρνηση με το εν λόγω νομοσχέδιο, υπό το πρόσχημα της επίτευξης των στόχων της βιώσιμης ανάπτυξης, προωθεί επενδύσεις με διαδικασίες «fast track» ακόμα και σε προστατευόμενες περιοχές (Natura), θέτοντας σε κίνδυνο τη διατήρηση της βιοποικιλότητας και θυσιάζοντας το δικαίωμα στο περιβάλλον.

Ιδιαίτερη έμφαση δόθηκε στη με αριθμό 1885/2023 απόφαση του Συμβουλίου της Επικρατείας με την οποία ακυρώθηκαν 150 αιολικά και φωτοβολταϊκά έργα, καλώντας την Κυβέρνηση να σεβαστεί τη Δικαιοσύνη και να εφαρμόσει την εν λόγω απόφαση."
Οι θέσεις τις ΝΙΚΗΣ για την αντιμετώπιση του λαθρεμπορίου,"Ομιλία του Ανδρέα Βορύλλα, βουλευτή Β2 Δυτικού Τομέα Αθηνών της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών «Μέτρα για τον περιορισμό της φοροδιαφυγής» (6/12/2023)."
Επίσκεψη Ερντογάν: 3 αμείλικτα ερωτήματα από τη ΝΙΚΗ,"Υποβάλλουμε τρία αμείλικτα ερωτήματα στην κυβέρνηση ενόψει της αυριανής επίσκεψης Ερντογάν στην Αθήνα:

1. Παραιτήθηκε η Ελλάδα από το δικαίωμα της επέκτασης των χωρικών υδάτων στο Αιγαίο πέρα από τα 6 μίλια;
2. Γιατί ο κ. Μητσοτάκης δεν θα δεχθεί ερωτήσεις δημοσιογράφων; Φοβάται ότι θα αποκαλυφθεί εθνική μειοδοσία;
3. Αποδέχεται η κυβέρνηση τη λύση δύο κρατών στην Κύπρο;

Από ομιλία στην Ολομέλεια της Βουλής του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ (6/12/2023)."
"Με προστάτη του τον Άγιο Νικόλαο, το Πολεμικό μας Ναυτικό είναι αήττητο!","Από την ομιλία στην Ολομέλεια της Βουλής του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, ανήμερα της εορτής του Αγίου Νικολάου (6/12/2023)."
Οι προτάσεις της ΝΙΚΗΣ στο νέο φορολογικό νομοσχέδιο,"Η ΝΙΚΗ θα αγωνιστεί για ένα δίκαιο και αποτελεσματικό φορολογικό σύστημα, που θα δημιουργήσει σχέση αμοιβαίας εμπιστοσύνης και συνέπειας, και θα διασφαλίζει την εκπλήρωση των φορολογικών υποχρεώσεων από όλους τους πολίτες.
Η ΝΙΚΗ θα αγωνίζεται με όλες τις δυνάμεις που διαθέτει για την θέσπιση κανόνων, που θα αντιμετωπίζουν τα φαινόμενα της φοροδιαφυγής και της παραοικονομίας, με γνώμονα την νομιμότητα των συναλλαγών και την δίκαιη φορολογική επιβάρυνση των πολιτών. 

Ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών «Μέτρα για τον περιορισμό της φοροδιαφυγής» (6/12/2023)."
Επιτάχυνση (;) Κτηματολογίου - 1 και πλέον δις δαπανήθηκε από εποχής Λαλιώτη έως σήμερα.,"Η εισήγηση του κ. Γεώργιου Αποστολάκη, βουλευτή Επικρατείας της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Δημόσιας Διοίκησης, Δημόσιας Τάξης και Δικαιοσύνης για το σχέδιο νόμου του Υπ. Ψηφιακής Διακυβέρνησης, με θέμα «Επιτάχυνση των διαδικασιών ολοκλήρωσης του Ελληνικού Κτηματολογίου: Διεκπεραίωση εκκρεμοτήτων στις μεταγραφές ακινήτων και ενίσχυση της επιχειρησιακής λειτουργίας του νομικού προσώπου δημοσίου δικαίου με την επωνυμία «Ελληνικό Κτηματολόγιο» – Απλοποίηση και επιτάχυνση των διαδικασιών μεταβίβασης ακινήτων – Ρυθμίσεις αρμοδιότητας Υπουργείου Ψηφιακής Διακυβέρνησης» (5/12/2023)."
"Ουκρανία: Ο πόλεμος τελείωσε, δεν είμαστε στη σωστή πλευρά της ιστορίας!","Ο Γενικός γραμματέας του ΝΑΤΟ δήλωσε ότι είναι απαραίτητο να προετοιμαστούμε για άσχημα νέα στην Ουκρανία! Από πότε το τέλος ενός πολέμου το χαρακτηρίζουμε άσχημα νέα; Η Ελλάδα πάντοτε έδινε τα φώτα της στην Οικουμένη στέλνοντας φωτιστές του έθνους. Δεν έστελνε όπλα! Τι πρέπει να κάνουμε για να γίνει αντιληπτό ότι δεν είμαστε πλέον στη σωστή πλευρά της ιστορίας;
Γιατί συνεχίζουμε να πετάμε όπλα και χρήματα σε ένα βαρέλι χωρίς πάτο όταν στη χώρα μας εξακολουθούν να υφίστανται σοβαρά ζητήματα που θα έπρεπε να έχουν προτεραιότητα στην κάλυψη; 

Επίκαιρη ερώτηση του Τάσου Οικονομόπουλου, βουλευτή Α΄ Ανατολικής Αττικής της ΝΙΚΗΣ, προς τον Υπουργό Εξωτερικών με θέμα «Επαναξιολόγηση της εθνικής θέσης ως προς τη στρατιωτική βοήθεια της Ουκρανίας μέσω του Μηχανισμού EPF». Απαντά ο Υπ. Εξωτερικών κ. Γ. Γεραπετρίτης (6/12/2023)."
Υποκριτική και αφηρημένη η προστασία των δανειοληπτών με το νέο νομοσχέδιο για τα δάνεια,"Η ομιλία του Κομνηνού Δελβερούδη, βουλευτή Πιερίας της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών ""Δάνεια, διαφάνεια, ανταγωνισμός, προστασία των ευάλωτων"" (1/12/2023)."
"Δεξί χέρι του Υπουργείου Παιδείας το ""Πολύχρωμο Σχολείο""","Δεξί χέρι του Υπουργείου Παιδείας το ""Πολύχρωμο Σχολείο"", που εκπαιδεύει νήπια με drag queens και παιδιά δημοτικού σε «γάμους» ομοφυλοφίλων και σε παρελάσεις «υπερηφανείας»."
"Κραυγή αγωνίας για τα νοσοκομεία Κιλκίς, Ξάνθης, Δράμας και Πέλλας","Τα νοσοκομεία του Κιλκίς,της Ξάνθης και της Δράμας αντιμετωπίζουν σοβαρό πρόβλημα  υποστελέχωσης. Υπό κατάρρευση η παθολογική κλινική ενώ ο αξονικός τομογράφος και ο ψηφιακός μαστογράφος δεν λειτουργούν, λόγω ελλείψεως ιατρικού και νοσηλευτικού προσωπικού. 
Τραγική επίσης η κατάσταση και στον νομό Πέλλας. Τόσο ο Εμπορικός Σύλλογος Νομού Πέλλης, όσο και ο Σεβασμιώτατος Μητροπολίτης Εδέσσης, Πέλλης και Αλμωπίας κ.κ. Ιωήλ εκφράζουν την βαθιά αγωνία τους προς το υπουργείο Υγείας για την  κατάρρευση των νοσοκομείων Εδέσσης και Γιαννιτσών . 
Ο υφυπουργός Υγείας μπροστά στην ζοφερή εικόνα των δημοσίων νοσοκομείων, η οποία περιεγράφηκε με τα μελανότερα χρώματα, κατηγορεί για κινδυνολογία και μηδενισμό! 

Επίκαιρη ερώτηση του Νίκου Παπαδόπουλου βουλευτή Β' Θεσσαλονίκης της ΝΙΚΗΣ, προς τον Υπουργό Υγείας με θέμα ""Τραγικές ελλείψεις σε ιατρικό και νοσηλευτικό προσωπικό απειλούν τη λειτουργία του γενικού νοσοκομείου Κιλκίς, υπό κατάρρευση η παθολογική κλινική"". Απαντά ο Υφυπουργός Υγείας κ. Μάριος Θεμιστοκλέους."
ΝΙΚΗ: Γενναίο κούρεμα στα κόκκινα δάνεια ή ακόμα και οριστική διαγραφή χρέους!,"Το νέο νομοσχέδιο του Υπουργείου Οικονομίας και Οικονομικών αφορά στην ουσία εταιρείες που αγοράζουν και διαχειρίζονται τα κόκκινα δάνεια, που τιτλοποιούν  και πουλούν τα τελευταία χρόνια οι τράπεζες μας. 
Η θέση της ΝΙΚΗΣ είναι πως πριν φτάσουμε στην ψήφιση του νομοσχεδίου θα έπρεπε η κυβέρνηση να δει τις πραγματικές αιτίες που δημιούργησαν τα κόκκινα δάνεια τα χρόνια της οικονομικής κρίσης και να θεσμοθετήσει ένα ευέλικτο πλαίσιο που να επιτρέπει στις τράπεζες πριν την τροποποίηση και την πώληση των κόκκινων δανείων να διαπραγματευτούν με τους δανειολήπτες με νέους όρους αποπληρωμής, κουρέματος ή επαναγοράς των δανείων από τους δανειολήπτες.
 Πιστεύουμε ότι ο κύριος όγκος των κόκκινων δανείων θα έπρεπε να διακανονίζεται εντός των τραπεζών με ένα νέο νομικό πλαίσιο με περισσότερες ελευθερίες στη ρύθμιση ,το κούρεμα ακόμα και στην οριστική διαγραφή τους.

Η εισήγηση του Ανδρέα Βορύλλα, βουλευτή Β2 Δυτικού Τομέα Αθηνών της ΝΙΚΗΣ, στην ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών ""Δάνεια, διαφάνεια, ανταγωνισμός, προστασία των ευάλωτων"" (1/12/2023)."
Χένρι Κίσινγκερ: Ολέθριος δαίμονας και καταστροφέας του ελληνισμού!,"Με αφορμή τον θάνατο του Χένρι Κίσινγκερ ο οποίος  ευθύνεται για πολλές συμφορές του ελληνισμού και ειδικά της Κύπρου θυμηθήκαμε την διαβόητη δήλωσή του:
""Ο ελληνικός λαός είναι δυσκολοκυβέρνητος και γι΄ αυτό πρέπει να τον πλήξουμε βαθιά στις πολιτισμικές του ρίζες. Τότε ίσως συνετισθεί. Δηλαδή να πλήξουμε τη γλώσσα, τη θρησκεία, τα πνευματικά και ιστορικά του αποθέματα, ώστε να εξουδετερώσουμε κάθε δυνατότητά του να αναπτυχθεί, να διακριθεί, να επικρατήσει"".
Αυτή η διαβόητη δήλωση,  η οποία αμφισβητήθηκε από κάποιους, επιβεβαιώνεται ως ιστορικό γεγονός από τον αείμνηστο π. Γεώργιο Μεταλληνό. Επιβεβαιώνεται επίσης σήμερα μέσα από τις εξελίξεις. Στον βωμό της νεοταξικής ατζέντας έχουν πληγεί βαθιά η γλώσσα, η θρησκεία και η ιστορία μας.
 
Από την ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην ολομέλεια της Βουλής για το Σ/Ν του Υπουργείου Οικονομίας και Οικονομικών ""Δάνεια, διαφάνεια, ανταγωνισμός, προστασία των ευάλωτων"" (1/12/2023)."
Η ΝΙΚΗ θα σταθεί εμπόδιο στις νέες προδοσίες τύπου Πρεσπών,"Πλήττονται τα ιερά και τα όσια της πατρίδας μας όπως ακριβώς είχε  οραματιστεί ο καταστροφέας του ελληνισμού Χένρι Κίσινγκερ. Με τις σύγχρονες  εθνικές μειοδοσίες στην πράξη ακυρώνεται η επανάσταση του 1821. Θα επισκεφθεί σε λίγες μέρες την πατρίδα μας ο ανεπιθύμητος Εrντογάν που με τις προκλητικές δηλώσεις του, τις οποίες δυστυχώς έχουμε συνηθίσει, παραβιάζει όλο το διεθνές δίκαιο. Σε λίγα χρόνια οι Τούρκοι θα κάνουν τους Έλληνες να σκέφτονται σαν Τούρκοι και αυτή θα είναι η μεγαλύτερή μας ήττα. Καταγγέλλουμε την  πολιτική του κατευνασμού που οδηγεί πάντα σε εθνικές συμφορές.
Η χρυσή εποχή του χρηματιστηρίου και των Ολυμπιακών Aγώνων ήταν μία επίπλαστη οικονομική συγκυρία μία πυγολαμπίδα που κατέρρευσε παταγωδώς.
Με ηθικούς αυτουργούς τις τράπεζες και τις μνημονιακές κυβερνήσεις τα δάνεια πουλήθηκαν ως προϊόν κερδοσκοπίας στα ξένα funds αδιαφορώντας για την απώλεια του κοινωνικού αγαθού της στέγασης και της υγιούς επιχειρηματικότητας.
Με τη θέσπιση του υπερταμείου άρχισε η εκποίηση της δημόσιας περιουσίας , ενώ  με το σχέδιο των κόκκινων δανείων, μεγάλο μέρος  της ιδιωτικής περιουσίας θα το υφαρπάξουν τα ξένα συμφέροντα. 
Η ΝΙΚΗ ζητά από την κυβέρνηση να προστατέψει τους δανειολήπτες με γενναίο κούρεμα του δανείου ακόμα και με ολική διαγραφή  για να μην βρεθούμε μπροστά σε ένα μαζικό κύμα πλειστηριασμών το οποίο θα οδηγήσει εκατομμύρια Έλληνες στην απόγνωση και θα επιφέρει την ολική καταστροφή της ελληνικής οικονομίας.

Ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην ολομέλεια της Βουλής για το σχέδιο νόμου του Υπουργείου Οικονομίας και Οικονομικών ""Δάνεια, διαφάνεια, ανταγωνισμός ,προστασία των ευάλωτων"" (1/12/2023)."
«Διεθνής υποκρισία στην πρόσφατη τραγωδία του Αρμενικού λαού»,"Με τον Πρέσβη της Δημοκρατίας της Αρμενίας στην Ελληνική Δημοκρατία κ. Τιγκράν Μκρτσιάν (Tigran Mkrtchyan) συναντήθηκε στο γραφείο του στη Βουλή ο πρόεδρος της ΝΙΚΗΣ Δημήτρης Νατσιός.
Όπως ανέφερε ο κ. Νατσιός, Έλληνες και Αρμένιοι δεν ενώνονται  μόνον από την αρχαιότητα και το ένδοξο παρελθόν αλλά και από τον πόνο για την αλησμόνητη  πατρίδα και τους προγόνους τους που έπεσαν θύματα της γενοκτονίας. Οι εθνικές τραγωδίες ενώνουν.
Ο πρόεδρος της ΝΙΚΗΣ εξέφρασε την αμέριστη συμπαράσταση και βοήθεια του κινήματος  μέσω της κοινοβουλευτικής διπλωματίας και των ομάδων φιλίας. «Όσο μπορούμε θα προωθούμε τα συμφέροντα του φίλου Αρμενικού λαού. Στηλιτεύουμε τη διεθνή υποκρισία. Στην περίπτωση της διένεξης στη Μέση Ανατολή ξεσηκώθηκε όλος ο πλανήτης, ενώ αποσιωπήθηκε το δράμα και η τραγωδία του Αρμενικού λαού στην πρόσφατη διένεξη με τους Αζέρους» είπε και υποσχέθηκε ότι η ΝΙΚΗ θα βοηθήσει στα δίκαια αιτήματά του μέσω της Βουλής των Ελλήνων."
"Γάμοι ομοφυλoφίλων, γλυπτά του Παρθενώνα και Ελληνοτουρκικά: Ο Δημήτρης Νατσιός στο Kontra","Συνέντευξη του προέδρου της ΝΙΚΗΣ Δημήτρη Νατσιού, στην εκπομπή Kontra24 με την Αναστασία Γιάμαλη στο Kontra Channel (28/11/2023)."
Σχέδιο εκποίησης των ακινήτων ευνοώντας τα μεγάλα συμφέροντα,"Πιστεύουμε ότι αντί η κυβέρνηση να επιτρέπει στις επενδυτικές εταιρίες, να συνεχίσουν να κερδοσκοπούν σε βάρος των δανειοληπτών ενώ οι ίδιες αγόρασαν τα κόκκινα δάνεια στο 1/5 της αξίας τους, θα πρέπει να θεσπίσει διατάξεις που θα επιτρέπουν στις τράπεζες, πριν την τιτλοποίηση και την πώληση των κόκκινων δανείων, να προηγείται μία ουσιαστική διαπραγμάτευση, για τον καθορισμό νέων όρων αποπληρωμής, κουρέματος ή επαναγοράς των δανείων από τους δανειολήπτες.

Η εισήγηση του Ανδρέα Βορύλλα, βουλευτή Β2 Δυτικού Τομέα Αθηνών της ΝΙΚΗΣ, στη Διαρκή Επιτροπή Οικονομικών Υποθέσεων (27/11/2023)."
Προωθούνται ύπουλα οι «οικογένειες» ομοφυλοφίλων στα σχολεία!,"Δημιουργείται πλήρης σύγχυση πάνω στην ταυτότητα του φύλου που συνδέεται με αυξημένα ποσοστά κατάθλιψης, αυτοκτονιών και άλλων ψυχικών νοσημάτων.
Υπάρχει διαφωνία και σκεπτικισμός εντός της εκπαιδευτικής κοινότητας και εντός της κοινωνίας. Δεν πρόκειται για τη φυσική και τα μαθηματικά ούτε καν για τη βιολογία και τις λειτουργίες του ανθρώπινου σώματος. Πρόκειται για εκπαιδευτική ύλη που είναι σε σύγκρουση με τις φιλοσοφικές και θρησκευτικές πεποιθήσεις πολλών γονέων, ίσως της πλειοψηφίας των Ελλήνων γονέων, εάν γνώριζαν τι πραγματικά διδάσκονται τα παιδιά τους.
Διαπιστώνουμε μια εμμονική προσήλωση της Κυβέρνησης σε μια ατζέντα αποδόμησης των αξιών και των ταυτοτήτων πάνω στις οποίες στερεώθηκε η ελληνική κοινωνία.
Σας καλούμε να σεβαστείτε τα διεθνή θεσμικά κείμενα για το δικαίωμα των Ελλήνων γονέων που επιθυμούν διαφορετική, πνευματική τροφή για τα παιδιά τους, δίνοντας τους τη δυνατότητα εξαίρεσης και εναλλακτικής επιλογής από το πρόγραμμα της σεξουαλικής διαπαιδαγώγησης."
«Δεν εμπιστευόμαστε τη μυστική διπλωματία Μητσοτάκη - Ερντογάν!» - Δημήτρης Νατσιός,"Ο πρωθυπουργός να σεβαστεί το Σύνταγμα και τον Ελληνικό λαό  και να συγκαλέσει το συνταγματικά προβλεπόμενο Εθνικό Συμβούλιο Εξωτερικής Πολιτικής, για να ενημερώσει έγκαιρα την Εθνική Αντιπροσωπεία για τις προθέσεις της, πριν τις συνομιλίες με τον κ. Ερντογάν στις 7 Δεκεμβρίου.

Από ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην Ολομέλεια της Βουλής (22/11/2023)."
Τέμπη: Η ευρωπαϊκή εισαγγελία εντοπίζει βαριές ευθύνες και δόλο,"Άρχισε στην χώρα μας να ξετυλίγεται το  κουβάρι της διαπλοκής .Εμείς στη ΝΙΚΗ δεν θα πάψουμε να αναζητούμε ευθύνες όσο ψηλά κι αν βρίσκονται. Το οφείλουμε στις οικογένειες που ξαφνικά έχασαν ένα ή περισσότερα μέλη τους και καλούνται να επουλώσουν τις βαθιές πληγές τους  εναποθέτοντας την ελπίδα για ίαση της ψυχής τους στο Θεό και στο κράτος δικαίου που τους έταξε παρηγοριά.
Πόσοι από μας αισθανθήκαμε ντροπή όταν διαβάσαμε ότι την πρωτοβουλία για την υπόθεση αυτή δεν την έχει ελληνική δικαιοσύνη αλλά η Ευρωπαία εντεταλμένη εισαγγελέας που υποχρέωσε τον εισαγγελέα του Αρείου πάγου  να ανακαλέσει από την αρχείο τη σχετική δικογραφία.
Η ευρωπαϊκή εισαγγελία εντοπίζει βαριές ευθύνες στα στελέχη της ΕΡΓΟΣΕ και της κοινοπραξίας αποδίδοντάς τους δόλο. Περιμένει από εμάς να αποδώσουμε δικαιοσύνη αλλιώς μας επιφυλάσσει συνέπειες.
Ζούμε ακόμα στην εποχή που οι ευρωπαίοι μας δίνουν χρήματα και να τα σπαταλάμε; Δεν βάλαμε μυαλό από τα μνημόνια και την καταστροφή της οικονομίας μας;  Αν δεν έχετε ευθύνη κύριοι υπουργοί ζητήστε μόνοι σας να λάμψει η αλήθεια παραιτούμενοι της ασυλίας. 

Ομιλία του Τάσου Οικονομόπουλου, βουλευτή Α΄ Ανατολικής Αττικής της ΝΙΚΗΣ στην ολομέλεια της Βουλής με θέμα ""Συζήτηση και λήψη απόφασης για την σύσταση Ειδικής Επιτροπής προς διενέργεια προκαταρκτικής εξέτασης για ενδεχόμενα αδικήματα στη σύμβαση Ανάταξης και Αναβάθμισης του συστήματος Σηματοδότησης - Τηλεδιοίκησης του άξονα Αθήνα - Θεσσαλονίκη - Προμαχώνας"" (24/11/2023)."
"Η ΝΙΚΗ δεν θα ""τσιμεντώσει"" τις φωνές των Τεμπών, το αίμα των νεκρών ζητά δικαίωση!","Η ΝΙΚΗ σκοπεύει  να καταδείξει το πραγματικό έγκλημα των Τεμπών και θα μιλήσει όχι μόνο για τις οικονομικές παραμέτρους, αλλά για αυτό καθ' αυτό το σιδηροδρομικό δυστύχημα στα Τέμπη  μιας επιβατικής αμαξοστοιχίας  με μία εμπορική, το δρομολόγιο και το φορτίο της οποίας ακόμη παραμένουν μυστήριο.
Ο πρωθυπουργός και όλη η κυβέρνηση ψηφίζουν δήθεν πρόθυμα την πρόταση του ΚΚΕ για τη σύσταση εξεταστικής επιτροπής αλλά συνάμα προωθεί το κουκούλωμα και την ατιμωρησία των υπευθύνων.
Σκοτώνει 57 ανθρώπους και την επομένη πιάνει δουλειά για να εξαφανίσει τα στοιχεία να κουκουλώσει την υπόθεση.
Η εντολή για το τσιμέντωμα στον τόπο του δυστυχήματος ήρθε από πολύ ψηλά .
Να μην ακούμε Τέμπη και ο νους μας θα πηγαίνει μόνο σε δυστυχήματα, μα να ακούμε Τέμπη και να μιλάμε για ένα θρίαμβο της δικαιοσύνης.

Ομιλία του Δημήτρη Νατσιού, προέδρου της ΝΙΚΗΣ, στην ολομέλεια της Βουλής με θέμα ""Συζήτηση και λήψη απόφασης για την σύσταση Ειδικής Επιτροπής προς διενέργεια προκαταρκτικής εξέτασης για ενδεχόμενα αδικήματα στη σύμβαση Ανάταξης και Αναβάθμισης του συστήματος Σηματοδότησης - Τηλεδιοίκησης του άξονα Αθήνα - Θεσσαλονίκη - Προμαχώνας"" (24/11/2023)."
Έγκλημα Τεμπών: Μεθοδική συγκάλυψη της αλήθειας!,"Το έγκλημα των Τεμπών το ανακίνησε η Ευρωπαϊκή Δικαιοσύνη. Την διερεύνηση στον τόπο του εγκλήματος την ανέλαβε ιδιωτική εταιρεία. Καμία ελληνική αρχή δεν έσπευσε στην περισυλλογή στοιχείων. Πού είναι το ελληνικό κράτος; 
Το μόνο που έκανε ήταν να μπαζώσει εσπευσμένα τον περιβάλλοντα χώρο. 
Γίνεται μεθοδικά η συγκάλυψη των γεγονότων, η απόκρυψη της αλήθειας και από την άλλη μεριά επιχειρείται μια προσπάθεια να πεισθεί η ελληνική κοινωνία ότι λειτουργούσε η τηλεδιοίκηση.
Οι προκλητικές δηλώσεις υπουργών αποδεικνύουν πόσο βαθιά νυχτωμένοι και επικίνδυνοι είναι όσοι έχουν περάσει από την ηγεσία της χώρας. Η ψηφιοποίηση χρησιμοποιείται όχι για την προστασία των πολιτών αλλά μόνο για τον έλεγχο και την προσβολή της ιδιωτικότητας.


Ομιλία του Σπύρου Τσιρώνη, βουλευτή Αχαΐας της ΝΙΚΗΣ στην ολομέλεια της Βουλής με θέμα "" Συζήτηση και λήψη απόφασης για την σύσταση Ειδικής Επιτροπής προς διενέργεια προκαταρκτικής εξέτασης για ενδεχόμενα αδικήματα στη σύμβαση Ανάταξης και Αναβάθμισης του συστήματος Σηματοδότησης - Τηλεδιοίκησης του άξονα Αθήνα - Θεσσαλονίκη - Προμαχώνας"" (24/11/2023)."
